Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
A24,Noncovalent,0.08392360076765604,0.9805370405545907,1.1522329668636628,0.509972630208691,0.024568747710899477,0.014329129160803136,0.04047424864966414,0.010053765929025413,-0.13842367187413684,0.44822381020400276,0.41467684519986775,0.9390329338217726,0.19549288705604795,0.04829949834218807,0.027046026995657575,-0.02753347878472943
ADIM6,Noncovalent,-0.32679002271382335,-4.982475382956348,-3.7981859037396433,-3.5426555431576134,0.05463996910585348,-0.8622030165206501,-0.3547718519685452,-0.4967071322196171,1.3627323507881943,-3.4212740742561336,-1.9369269883899964,-4.14549116690512,-2.15189849387404,0.011636378812589327,0.1236187075021496,-0.16991637908808113
AHB21,Noncovalent,-0.04157554159046792,0.6642858231981136,0.6249012936767399,-0.3702331116903234,-0.004041041491439926,-1.0458301188627452,-0.9181477660781011,-0.3903332082968298,-0.27971155619801674,-0.7504931225591372,0.19302825207123148,0.1459281559035696,-1.340519898901579,0.029695825070391226,-0.24740071090850396,-0.08620117492610642
Bauza30,Noncovalent,-0.08086537949282345,0.5659573552217587,0.6067263507918452,0.5460688231787181,-0.25380107526508894,-1.2833597703905184,-0.8816607958357743,-0.6329968300486694,-0.49833988367622156,-1.5476681811459232,-0.8825922102521968,0.44831069092419235,-1.8540192725593252,0.12621507288831044,0.33577727503511723,-0.6709932231702933
BzDC215,Noncovalent,-0.12330043822797018,1.6102342860555767,1.286960544941632,1.0423900370162784,-0.14111984257050125,-0.03768990674234587,-0.11747129578767505,-0.18091177745124493,-0.368712898956579,0.8102139993338068,0.48035641422369446,1.2152306581519174,0.3163342109171976,-0.12575174181786183,-0.08565391618859981,-0.16316620546449057
CARBHB8,Noncovalent,-0.028331205615725677,-0.8463785191949718,-1.0388679916355392,-0.3686083992512631,-0.24143136789817127,-0.2513090886749455,-0.11844489973769019,-0.07656373300908123,-0.20647354458895426,0.15984364503963128,-0.4564032419239082,-0.6649096583633867,0.22738409769397747,-0.16101414626539468,0.10434166352109928,0.22366481642670005
CHB6,Noncovalent,7.663845935045869,0.4995213762522321,1.5666326855683395,-0.8583054819620427,-0.2480010522132551,-1.8378802759757804,-1.2895278590054051,-2.2287873551246586,-0.1695650557709456,-0.43327881971998633,-0.7009533084067504,0.128753314235493,-0.4620215251265485,-0.725909318351429,-0.6277367579804428,-0.4904229208278951
CT20,Noncovalent,-0.1018329474654212,0.6547546512281122,1.3546090932777655,0.2799885391414105,0.07797473418983375,0.08879989384397705,0.18223344410076323,0.3137866072816833,0.11915892142734463,0.3534782381568461,0.27913503526112277,1.0552768018169347,0.16498601362493223,0.012668552514393486,-0.05545772575017151,-0.0726782389064298
DS14,Noncovalent,0.11865093565235436,1.6654392885263876,1.5110825628177413,1.0216753065627957,0.1742295259729786,0.2097145412850863,0.17576687487458412,0.09564335906580854,-0.0797059699903422,0.857760226566102,0.857704678530481,1.3268444500070526,0.4455661779766809,0.126955073320357,0.08328536676649455,-0.02052912533690628
FmH2O10,Noncovalent,-0.15459365444984596,16.10289967976282,8.028688797396105,-0.21936848303707848,-2.1268238217440656,-7.28318786352703,-8.508250657708544,-2.949380070156701,-3.4032771820231176,3.61901665231795,10.407908438206055,5.8827202326030745,-8.299294031520034,-0.415417327275847,-0.08041559009635649,1.3074080893741211
