Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
BzDC215,Noncovalent,0.8901939408599377,11.381664101471937,9.096659263326213,7.36795469254509,1.1439048748972365,1.7346204847776383,1.5650778960108478,2.4714017120381557,2.9498997791472634,5.726858302909913,3.5266980334434086,8.5896488956132,2.462269334563186,0.9632863915435401,1.055922091313359,1.2321286714548658
CARBHB8,Noncovalent,0.7514365377701782,5.749788149423365,7.057446203623786,2.895307135226261,1.893285107411281,1.7072432571657965,0.8891496822424192,1.813732887768893,1.8330540004836682,2.4314579935791136,3.1005299546927376,4.5169975222566485,2.5720713111310913,1.2551270118854223,1.1941486680620055,1.5803048139224698
CHB6,Noncovalent,15.091327646635735,2.0991787204306607,2.900920746606459,2.631810727617835,0.9614788562412437,3.403187659411548,2.3878080382056512,4.127027054787706,0.4482526636532635,1.9295154134169992,2.106160069832262,2.028318983856952,1.3184804574045237,1.4553254944635556,1.3439260899760441,0.9588309286735346
CT20,Noncovalent,1.174061894830045,7.325774456979268,15.156151508221665,3.5623836688392996,1.2492653207360038,1.3301058791103346,2.198601960823901,3.510826396199938,1.70903355235225,4.188280715453076,3.123124528444957,11.807048373452398,2.3924974805449546,0.8168029996176235,0.8811943945967124,1.1154019682736334
DS14,Noncovalent,1.047851251783292,14.708123738397365,13.344941161153475,9.24439724162704,1.5646956435608927,2.4109420960440215,1.8074290716394925,1.3385070545563729,1.7856232980614721,7.5752047145308445,7.574714148836277,11.717864762021508,4.116706719409214,1.1716017130099645,0.7939516397418195,0.4806719322319286
FmH2O10,Noncovalent,0.15181470829845836,15.813437015525368,7.884366613451288,0.424371998004401,2.0885924409338497,7.152266662684682,8.355307960904968,2.896362574554382,3.3421005182024404,3.5539618967812077,10.2208178541761,5.776973571731004,8.150107499315968,0.40794986435208624,0.1279779721227879,1.283906370036489
H2O16Rel4,Noncovalent,1.0906580841509572,11.311444357608465,6.218744810306424,7.5760327593922785,0.20097255967412953,1.541761260874852,7.185598806462238,3.9833299067656016,4.219399549364986,10.297396777484629,6.703650630832261,0.7903748787526829,2.5112329194661567,0.14592906130585104,1.4039354452027981,2.395229918227587
H2O20Rel9,Noncovalent,0.7831530935332406,7.369060291613737,9.366483849124405,4.912792726529391,1.1969173989157,2.6415871458263167,8.269209959182572,5.857650647137242,5.67383199762127,6.227828981489052,4.7116351518789825,5.9752986562866806,1.8155020137645868,0.7805062971243122,0.5921418056633014,1.547067695745205
HB262,Noncovalent,0.5065612170503098,12.795352041988025,10.591486598163556,6.876526425400927,2.2411619849057502,2.2073816307647096,1.8382521566728072,2.540503456444352,2.4873608484087364,7.353147998649153,8.073700459571436,9.750622482705824,3.549854066809319,0.863769974028892,0.7743438302631952,0.7528939829261911
HB49,Noncovalent,0.5218472086466077,4.849349543838013,5.334427586171993,2.6072256126889015,1.2428248767536931,1.738939220410706,1.4634531913190902,1.6022483930718652,1.7795281729469294,3.0433573128312355,3.898341666998486,4.325814796539075,1.968472057642561,0.7415467542210044,0.8223951361283488,0.4846529892701253
